tokenID,name,description,file_name,attributes[Pad],attributes[Glow],attributes[Pelt],attributes[Fit],attributes[Mug],attributes[Gear]
527,Hoodkin #527,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,527.gif,Ledger,Sparkle,Honey,Ink Jacket,Wink,Headphones
528,Hoodkin #528,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,528.gif,Mist,Gold Dust,Snow,No fit,Blink,Back Cap
529,Hoodkin #529,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,529.gif,Slate,Lime Halo,Honey,Forest Hoodie,Heart,Coffee
530,Hoodkin #530,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,530.gif,Amber,Blush Bloom,Rust,Cream Polo,Blink,Bucket Hat
531,Hoodkin #531,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,531.gif,Ledger,No glow,Silver,Clay Cardigan,Blink,Back Cap
532,Hoodkin #532,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,532.gif,Amber,No glow,Rust,No fit,Sleepy,Shades
533,Hoodkin #533,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,533.gif,Mint,Gold Dust,Silver,Clay Cardigan,Wide,Back Cap
534,Hoodkin #534,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,534.gif,Blush,No glow,Silver,No fit,Heart,Beanie
535,Hoodkin #535,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,535.gif,Mist,No glow,Honey,No fit,Wide,Bucket Hat
536,Hoodkin #536,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,536.gif,Blush,Gold Dust,Rust,No fit,Blink,Headphones
537,Hoodkin #537,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,537.gif,Slate,No glow,Silver,Clay Cardigan,Heart,Back Cap
538,Hoodkin #538,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,538.gif,Blush,Gold Dust,Snow,Blue Tee,Spark,Back Cap
539,Hoodkin #539,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,539.gif,Mint,Lime Halo,Moss,Clay Cardigan,Wink,Shades
540,Hoodkin #540,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,540.gif,Mint,No glow,Snow,No fit,Blink,None
541,Hoodkin #541,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,541.gif,Blush,Lime Halo,Ink,No fit,Heart,Coffee
542,Hoodkin #542,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,542.gif,Night Tape,Gold Dust,Honey,No fit,Smirk,Phone
543,Hoodkin #543,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,543.gif,Mist,Sparkle,Silver,Forest Hoodie,Smirk,Beanie
544,Hoodkin #544,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,544.gif,Ledger,Sparkle,Moss,No fit,Smirk,None
545,Hoodkin #545,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,545.gif,Amber,Sparkle,Ink,Ink Jacket,Wide,Shades
546,Hoodkin #546,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,546.gif,Slate,Blush Bloom,Moss,Forest Hoodie,Heart,Phone
547,Hoodkin #547,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,547.gif,Night Tape,No glow,Ink,Forest Hoodie,Coin,None
548,Hoodkin #548,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,548.gif,Slate,Blush Bloom,Moss,Clay Cardigan,Heart,Coffee
549,Hoodkin #549,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,549.gif,Blush,Sparkle,Ink,Ink Jacket,Wide,Shades
550,Hoodkin #550,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,550.gif,Night Tape,Sparkle,Moss,Forest Hoodie,Wide,Phone
551,Hoodkin #551,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,551.gif,Night Tape,No glow,Moss,Ink Jacket,Wide,Coffee
552,Hoodkin #552,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,552.gif,Night Tape,Gold Dust,Snow,Forest Hoodie,Wink,Headphones
553,Hoodkin #553,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,553.gif,Ledger,Lime Halo,Honey,No fit,Spark,None
554,Hoodkin #554,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,554.gif,Amber,No glow,Silver,Blue Tee,Smirk,Bucket Hat
555,Hoodkin #555,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,555.gif,Amber,No glow,Honey,Ink Jacket,Smirk,Bucket Hat
556,Hoodkin #556,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,556.gif,Mist,No glow,Snow,Clay Cardigan,Sleepy,Headphones
557,Hoodkin #557,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,557.gif,Ledger,Lime Halo,Honey,Forest Hoodie,Wide,Back Cap
558,Hoodkin #558,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,558.gif,Blotter,Gold Dust,Moss,Forest Hoodie,Spark,Bucket Hat
559,Hoodkin #559,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,559.gif,Mist,No glow,Rust,Clay Cardigan,Sleepy,None
560,Hoodkin #560,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,560.gif,Mint,Lime Halo,Ink,Blue Tee,Wink,Back Cap
561,Hoodkin #561,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,561.gif,Mint,No glow,Honey,Clay Cardigan,Spark,Bucket Hat
562,Hoodkin #562,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,562.gif,Slate,Sparkle,Snow,Blue Tee,Smirk,Phone
563,Hoodkin #563,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,563.gif,Mint,No glow,Silver,No fit,Spark,None
564,Hoodkin #564,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,564.gif,Blush,Blush Bloom,Moss,Blue Tee,Wink,Shades
565,Hoodkin #565,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,565.gif,Amber,Lime Halo,Ink,Cream Polo,Smirk,Headphones
566,Hoodkin #566,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,566.gif,Mint,Lime Halo,Rust,Clay Cardigan,Smirk,Shades
567,Hoodkin #567,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,567.gif,Slate,No glow,Snow,Ink Jacket,Sleepy,None
568,Hoodkin #568,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,568.gif,Blush,Gold Dust,Honey,Clay Cardigan,Heart,Bucket Hat
569,Hoodkin #569,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,569.gif,Blush,Gold Dust,Snow,No fit,Smirk,Beanie
570,Hoodkin #570,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,570.gif,Mint,Blush Bloom,Silver,Blue Tee,Blink,Coffee
571,Hoodkin #571,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,571.gif,Blotter,No glow,Ink,Blue Tee,Blink,Phone
572,Hoodkin #572,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,572.gif,Amber,Sparkle,Moss,Clay Cardigan,Coin,None
573,Hoodkin #573,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,573.gif,Mist,Lime Halo,Ink,Ink Jacket,Wink,Phone
574,Hoodkin #574,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,574.gif,Blotter,Sparkle,Rust,Clay Cardigan,Smirk,Beanie
575,Hoodkin #575,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,575.gif,Blotter,No glow,Silver,Ink Jacket,Blink,Headphones
576,Hoodkin #576,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,576.gif,Blush,Blush Bloom,Rust,Forest Hoodie,Spark,Headphones
577,Hoodkin #577,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,577.gif,Slate,Blush Bloom,Silver,Ink Jacket,Blink,Back Cap
578,Hoodkin #578,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,578.gif,Slate,Lime Halo,Ink,No fit,Wide,None
579,Hoodkin #579,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,579.gif,Blush,No glow,Moss,Cream Polo,Wide,Bucket Hat
580,Hoodkin #580,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,580.gif,Blush,No glow,Snow,Forest Hoodie,Wink,Bucket Hat
581,Hoodkin #581,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,581.gif,Mint,Blush Bloom,Silver,Blue Tee,Blink,Bucket Hat
582,Hoodkin #582,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,582.gif,Mint,No glow,Snow,Ink Jacket,Sleepy,None
583,Hoodkin #583,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,583.gif,Blotter,Sparkle,Silver,Cream Polo,Wink,Coffee
584,Hoodkin #584,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,584.gif,Blotter,Gold Dust,Moss,Ink Jacket,Heart,None
585,Hoodkin #585,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,585.gif,Ledger,Sparkle,Honey,Blue Tee,Sleepy,Phone
586,Hoodkin #586,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,586.gif,Mist,Sparkle,Rust,No fit,Wide,Bucket Hat
587,Hoodkin #587,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,587.gif,Mint,Blush Bloom,Snow,Clay Cardigan,Smirk,Coffee
588,Hoodkin #588,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,588.gif,Night Tape,Lime Halo,Rust,Clay Cardigan,Coin,Beanie
589,Hoodkin #589,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,589.gif,Mist,Blush Bloom,Honey,Cream Polo,Heart,None
590,Hoodkin #590,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,590.gif,Mint,Lime Halo,Silver,No fit,Spark,Phone
591,Hoodkin #591,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,591.gif,Amber,Sparkle,Honey,No fit,Spark,Bucket Hat
592,Hoodkin #592,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,592.gif,Mint,Gold Dust,Silver,Clay Cardigan,Spark,Coffee
593,Hoodkin #593,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,593.gif,Ledger,Lime Halo,Rust,Cream Polo,Blink,Bucket Hat
594,Hoodkin #594,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,594.gif,Slate,No glow,Rust,No fit,Smirk,None
595,Hoodkin #595,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,595.gif,Blush,Blush Bloom,Moss,Forest Hoodie,Sleepy,Coffee
596,Hoodkin #596,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,596.gif,Amber,Lime Halo,Silver,Cream Polo,Heart,Shades
597,Hoodkin #597,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,597.gif,Blotter,Blush Bloom,Moss,No fit,Sleepy,Bucket Hat
598,Hoodkin #598,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,598.gif,Ledger,Blush Bloom,Honey,Ink Jacket,Wink,Bucket Hat
599,Hoodkin #599,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,599.gif,Blush,Blush Bloom,Moss,Forest Hoodie,Wide,Bucket Hat
600,Hoodkin #600,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,600.gif,Ledger,No glow,Rust,Ink Jacket,Sleepy,Beanie
601,Hoodkin #601,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,601.gif,Mint,Blush Bloom,Silver,Clay Cardigan,Coin,Bucket Hat
602,Hoodkin #602,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,602.gif,Night Tape,Lime Halo,Ink,Blue Tee,Sleepy,Shades
603,Hoodkin #603,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,603.gif,Blotter,Sparkle,Honey,Cream Polo,Spark,Beanie
604,Hoodkin #604,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,604.gif,Blush,Lime Halo,Honey,Clay Cardigan,Smirk,Beanie
605,Hoodkin #605,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,605.gif,Night Tape,No glow,Silver,Forest Hoodie,Sleepy,None
606,Hoodkin #606,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,606.gif,Mist,Gold Dust,Silver,Cream Polo,Coin,Back Cap
607,Hoodkin #607,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,607.gif,Night Tape,Blush Bloom,Honey,Forest Hoodie,Spark,None
608,Hoodkin #608,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,608.gif,Blotter,Lime Halo,Snow,Cream Polo,Sleepy,None
609,Hoodkin #609,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,609.gif,Blush,No glow,Rust,Blue Tee,Spark,Back Cap
610,Hoodkin #610,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,610.gif,Blush,Gold Dust,Ink,Blue Tee,Blink,Beanie
611,Hoodkin #611,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,611.gif,Ledger,Sparkle,Silver,Ink Jacket,Spark,Bucket Hat
612,Hoodkin #612,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,612.gif,Blush,Sparkle,Ink,Forest Hoodie,Blink,Coffee
613,Hoodkin #613,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,613.gif,Mint,Lime Halo,Moss,Ink Jacket,Heart,Headphones
614,Hoodkin #614,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,614.gif,Slate,Blush Bloom,Moss,Blue Tee,Blink,None
615,Hoodkin #615,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,615.gif,Blush,Sparkle,Snow,Cream Polo,Blink,None
616,Hoodkin #616,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,616.gif,Ledger,Blush Bloom,Silver,Ink Jacket,Wide,Headphones
617,Hoodkin #617,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,617.gif,Blush,No glow,Moss,Cream Polo,Sleepy,Headphones
618,Hoodkin #618,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,618.gif,Mint,Blush Bloom,Rust,Forest Hoodie,Sleepy,Beanie
619,Hoodkin #619,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,619.gif,Night Tape,No glow,Rust,Ink Jacket,Sleepy,Shades
620,Hoodkin #620,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,620.gif,Mint,Sparkle,Snow,No fit,Heart,Back Cap
621,Hoodkin #621,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,621.gif,Mist,Gold Dust,Honey,Cream Polo,Spark,Headphones
622,Hoodkin #622,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,622.gif,Night Tape,No glow,Silver,Clay Cardigan,Sleepy,Beanie
623,Hoodkin #623,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,623.gif,Blush,Lime Halo,Honey,Forest Hoodie,Spark,None
624,Hoodkin #624,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,624.gif,Night Tape,Blush Bloom,Rust,Forest Hoodie,Coin,Back Cap
625,Hoodkin #625,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,625.gif,Night Tape,Lime Halo,Moss,Forest Hoodie,Heart,Coffee
626,Hoodkin #626,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,626.gif,Slate,Lime Halo,Ink,Cream Polo,Sleepy,None
627,Hoodkin #627,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,627.gif,Blush,Lime Halo,Rust,Clay Cardigan,Coin,Back Cap
628,Hoodkin #628,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,628.gif,Night Tape,No glow,Rust,Cream Polo,Sleepy,Phone
629,Hoodkin #629,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,629.gif,Night Tape,Lime Halo,Rust,Ink Jacket,Wide,Coffee
630,Hoodkin #630,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,630.gif,Slate,No glow,Moss,Clay Cardigan,Heart,Headphones
631,Hoodkin #631,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,631.gif,Night Tape,Sparkle,Rust,Ink Jacket,Wink,Back Cap
632,Hoodkin #632,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,632.gif,Blotter,No glow,Silver,Clay Cardigan,Blink,Back Cap
633,Hoodkin #633,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,633.gif,Night Tape,Lime Halo,Silver,Cream Polo,Spark,Coffee
634,Hoodkin #634,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,634.gif,Amber,Gold Dust,Rust,Ink Jacket,Coin,Shades
635,Hoodkin #635,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,635.gif,Blush,Gold Dust,Silver,No fit,Coin,Phone
636,Hoodkin #636,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,636.gif,Mint,Gold Dust,Honey,Blue Tee,Blink,None
637,Hoodkin #637,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,637.gif,Amber,Lime Halo,Snow,Blue Tee,Blink,None
638,Hoodkin #638,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,638.gif,Ledger,Gold Dust,Moss,Forest Hoodie,Spark,Beanie
639,Hoodkin #639,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,639.gif,Night Tape,Lime Halo,Ink,Forest Hoodie,Blink,Shades
640,Hoodkin #640,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,640.gif,Ledger,No glow,Silver,Ink Jacket,Coin,Shades
641,Hoodkin #641,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,641.gif,Slate,Blush Bloom,Honey,Ink Jacket,Sleepy,None
642,Hoodkin #642,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,642.gif,Blush,Lime Halo,Honey,No fit,Wink,Coffee
643,Hoodkin #643,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,643.gif,Amber,No glow,Snow,Clay Cardigan,Heart,Beanie
644,Hoodkin #644,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,644.gif,Blush,Gold Dust,Honey,Ink Jacket,Smirk,Coffee
645,Hoodkin #645,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,645.gif,Slate,Blush Bloom,Snow,Cream Polo,Blink,Beanie
646,Hoodkin #646,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,646.gif,Night Tape,Blush Bloom,Rust,Forest Hoodie,Spark,Back Cap
647,Hoodkin #647,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,647.gif,Blush,Blush Bloom,Honey,No fit,Blink,None
648,Hoodkin #648,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,648.gif,Mist,Gold Dust,Rust,Forest Hoodie,Coin,Phone
649,Hoodkin #649,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,649.gif,Ledger,No glow,Snow,Cream Polo,Sleepy,Headphones
650,Hoodkin #650,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,650.gif,Mist,Gold Dust,Moss,Blue Tee,Wide,Coffee
651,Hoodkin #651,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,651.gif,Mist,No glow,Ink,Clay Cardigan,Sleepy,Back Cap
652,Hoodkin #652,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,652.gif,Blush,Blush Bloom,Honey,Cream Polo,Blink,Back Cap
653,Hoodkin #653,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,653.gif,Blotter,Lime Halo,Rust,Cream Polo,Wide,Beanie
654,Hoodkin #654,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,654.gif,Mist,Sparkle,Silver,Forest Hoodie,Smirk,Back Cap
655,Hoodkin #655,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,655.gif,Blotter,Gold Dust,Ink,Clay Cardigan,Coin,None
