tokenID,name,description,file_name,attributes[Wove],attributes[Guilloche],attributes[Bust],attributes[Surcharge],attributes[Aspect],attributes[Device],attributes[Cancel]
2029,Perfin #2029,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2029.gif,Sage Wove,Geometric Engine,Keeper,Carmine Bar,Wink,Pipe,Wavy Lines
2030,Perfin #2030,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2030.gif,Ivory Wove,Lattice,Captain,Prussian Band,Smile,Pipe,Mint Uncancelled
2031,Perfin #2031,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2031.gif,Grey Wove,Wave Engine,Captain,Prussian Band,Glance,Medal,Wavy Lines
2032,Perfin #2032,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2032.gif,Azure Wove,Rose Engine,Keeper,Orange Triangle,Stern,Bare Device,Mint Uncancelled
2033,Perfin #2033,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2033.gif,Buff Wove,Lattice,Captain,Orange Triangle,Stern,Cockade,Mute Killer
2034,Perfin #2034,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2034.gif,Lilac Wove,Geometric Engine,Signal,Orange Triangle,Glance,Goggles,Circular Date
2035,Perfin #2035,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2035.gif,Pearl Wove,Rose Engine,Pilot,Carmine Bar,Calm,Bare Device,Mint Uncancelled
2036,Perfin #2036,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2036.gif,Rose Wove,Wave Engine,Captain,Violet Oval,Wink,Spectacles,Wavy Lines
2037,Perfin #2037,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2037.gif,Rose Wove,Value Tablet,Botanist,Prussian Band,Calm,Goggles,Circular Date
2038,Perfin #2038,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2038.gif,Pearl Wove,Sunburst,Mapper,No Surcharge,Calm,Goggles,Wavy Lines
2039,Perfin #2039,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2039.gif,Rose Wove,Rose Engine,Pilot,Carmine Bar,Wink,Bare Device,Wavy Lines
2040,Perfin #2040,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2040.gif,Azure Wove,Lattice,Warden,No Surcharge,Shout,Spectacles,Killer Bars
2041,Perfin #2041,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2041.gif,Ivory Wove,Lattice,Keeper,No Surcharge,Wink,Pipe,Circular Date
2042,Perfin #2042,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2042.gif,Pearl Wove,Wave Engine,Botanist,No Surcharge,Calm,Pipe,Mint Uncancelled
2043,Perfin #2043,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2043.gif,Buff Wove,Rose Engine,Pilot,Violet Oval,Smile,Cockade,Wavy Lines
2044,Perfin #2044,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2044.gif,Grey Wove,Geometric Engine,Pilot,Violet Oval,Calm,Bare Device,Mute Killer
2045,Perfin #2045,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2045.gif,Rose Wove,Rose Engine,Pilot,No Surcharge,Glance,Spectacles,Killer Bars
2046,Perfin #2046,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2046.gif,Pearl Wove,Sunburst,Captain,Carmine Bar,Glance,Goggles,Wavy Lines
2047,Perfin #2047,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2047.gif,Rose Wove,Geometric Engine,Botanist,No Surcharge,Shout,Spectacles,Circular Date
2048,Perfin #2048,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2048.gif,Rose Wove,Rose Engine,Mapper,No Surcharge,Calm,Spectacles,Mint Uncancelled
2049,Perfin #2049,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2049.gif,Pearl Wove,Lattice,Mapper,Orange Triangle,Stern,Bare Device,Circular Date
2050,Perfin #2050,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2050.gif,Rose Wove,Sunburst,Captain,Carmine Bar,Smile,Bare Device,Circular Date
2051,Perfin #2051,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2051.gif,Buff Wove,Rose Engine,Captain,No Surcharge,Smile,Cockade,Wavy Lines
2052,Perfin #2052,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2052.gif,Ivory Wove,Sunburst,Keeper,Carmine Bar,Smile,Bare Device,Killer Bars
2053,Perfin #2053,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2053.gif,Azure Wove,Rose Engine,Clerk,Prussian Band,Wink,Bare Device,Mint Uncancelled
2054,Perfin #2054,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2054.gif,Grey Wove,Lattice,Captain,No Surcharge,Calm,Spectacles,Mint Uncancelled
2055,Perfin #2055,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2055.gif,Buff Wove,Value Tablet,Signal,Orange Triangle,Wink,Cockade,Circular Date
2056,Perfin #2056,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2056.gif,Ivory Wove,Sunburst,Keeper,No Surcharge,Shout,Goggles,Mute Killer
2057,Perfin #2057,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2057.gif,Ivory Wove,Sunburst,Pilot,Carmine Bar,Smile,Bare Device,Killer Bars
2058,Perfin #2058,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2058.gif,Azure Wove,Lattice,Captain,No Surcharge,Glance,Spectacles,Wavy Lines
2059,Perfin #2059,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2059.gif,Ivory Wove,Lattice,Botanist,Violet Oval,Wink,Spectacles,Mint Uncancelled
2060,Perfin #2060,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2060.gif,Rose Wove,Lattice,Signal,Prussian Band,Shout,Goggles,Wavy Lines
2061,Perfin #2061,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2061.gif,Azure Wove,Rose Engine,Pilot,Carmine Bar,Wink,Medal,Killer Bars
2062,Perfin #2062,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2062.gif,Pearl Wove,Rose Engine,Captain,Carmine Bar,Smile,Bare Device,Mute Killer
2063,Perfin #2063,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2063.gif,Ivory Wove,Value Tablet,Pilot,Violet Oval,Glance,Goggles,Mint Uncancelled
2064,Perfin #2064,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2064.gif,Ivory Wove,Rose Engine,Pilot,Violet Oval,Calm,Medal,Mint Uncancelled
2065,Perfin #2065,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2065.gif,Ivory Wove,Lattice,Pilot,Violet Oval,Smile,Bare Device,Mute Killer
2066,Perfin #2066,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2066.gif,Rose Wove,Rose Engine,Warden,No Surcharge,Wink,Medal,Mute Killer
2067,Perfin #2067,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2067.gif,Sage Wove,Lattice,Keeper,Carmine Bar,Calm,Goggles,Circular Date
2068,Perfin #2068,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2068.gif,Ivory Wove,Sunburst,Keeper,Carmine Bar,Smile,Goggles,Circular Date
2069,Perfin #2069,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2069.gif,Ivory Wove,Geometric Engine,Clerk,Violet Oval,Stern,Goggles,Mint Uncancelled
2070,Perfin #2070,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2070.gif,Sage Wove,Geometric Engine,Pilot,Orange Triangle,Glance,Goggles,Mint Uncancelled
2071,Perfin #2071,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2071.gif,Azure Wove,Wave Engine,Mapper,No Surcharge,Wink,Goggles,Mute Killer
2072,Perfin #2072,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2072.gif,Lilac Wove,Sunburst,Keeper,Carmine Bar,Calm,Medal,Wavy Lines
2073,Perfin #2073,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2073.gif,Ivory Wove,Value Tablet,Keeper,Violet Oval,Stern,Bare Device,Killer Bars
2074,Perfin #2074,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2074.gif,Lilac Wove,Value Tablet,Warden,Prussian Band,Calm,Bare Device,Wavy Lines
2075,Perfin #2075,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2075.gif,Ivory Wove,Geometric Engine,Mapper,No Surcharge,Glance,Goggles,Mint Uncancelled
2076,Perfin #2076,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2076.gif,Pearl Wove,Rose Engine,Botanist,Violet Oval,Stern,Cockade,Mute Killer
2077,Perfin #2077,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2077.gif,Sage Wove,Rose Engine,Clerk,No Surcharge,Smile,Spectacles,Circular Date
2078,Perfin #2078,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2078.gif,Lilac Wove,Value Tablet,Signal,Carmine Bar,Calm,Spectacles,Wavy Lines
2079,Perfin #2079,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2079.gif,Azure Wove,Geometric Engine,Keeper,Violet Oval,Glance,Bare Device,Wavy Lines
2080,Perfin #2080,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2080.gif,Azure Wove,Value Tablet,Keeper,No Surcharge,Glance,Pipe,Circular Date
2081,Perfin #2081,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2081.gif,Lilac Wove,Rose Engine,Mapper,No Surcharge,Wink,Spectacles,Killer Bars
2082,Perfin #2082,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2082.gif,Sage Wove,Geometric Engine,Keeper,Carmine Bar,Smile,Cockade,Mute Killer
2083,Perfin #2083,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2083.gif,Grey Wove,Sunburst,Captain,Prussian Band,Glance,Goggles,Circular Date
2084,Perfin #2084,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2084.gif,Sage Wove,Rose Engine,Keeper,No Surcharge,Calm,Goggles,Wavy Lines
2085,Perfin #2085,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2085.gif,Rose Wove,Lattice,Keeper,Carmine Bar,Stern,Bare Device,Circular Date
2086,Perfin #2086,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2086.gif,Rose Wove,Wave Engine,Keeper,Orange Triangle,Smile,Bare Device,Mint Uncancelled
2087,Perfin #2087,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2087.gif,Rose Wove,Value Tablet,Clerk,Violet Oval,Smile,Cockade,Mute Killer
2088,Perfin #2088,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2088.gif,Ivory Wove,Value Tablet,Clerk,Violet Oval,Smile,Spectacles,Mint Uncancelled
2089,Perfin #2089,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2089.gif,Ivory Wove,Lattice,Mapper,Violet Oval,Stern,Pipe,Circular Date
2090,Perfin #2090,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2090.gif,Rose Wove,Geometric Engine,Pilot,Carmine Bar,Glance,Spectacles,Mute Killer
2091,Perfin #2091,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2091.gif,Buff Wove,Sunburst,Warden,Violet Oval,Shout,Cockade,Killer Bars
2092,Perfin #2092,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2092.gif,Rose Wove,Geometric Engine,Pilot,No Surcharge,Calm,Goggles,Mute Killer
2093,Perfin #2093,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2093.gif,Ivory Wove,Lattice,Keeper,No Surcharge,Shout,Bare Device,Wavy Lines
2094,Perfin #2094,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2094.gif,Rose Wove,Lattice,Botanist,Prussian Band,Smile,Spectacles,Mint Uncancelled
2095,Perfin #2095,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2095.gif,Buff Wove,Rose Engine,Pilot,Carmine Bar,Stern,Bare Device,Mint Uncancelled
2096,Perfin #2096,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2096.gif,Rose Wove,Lattice,Captain,Carmine Bar,Smile,Spectacles,Killer Bars
2097,Perfin #2097,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2097.gif,Sage Wove,Sunburst,Mapper,Orange Triangle,Stern,Goggles,Circular Date
2098,Perfin #2098,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2098.gif,Ivory Wove,Sunburst,Mapper,Orange Triangle,Glance,Pipe,Mint Uncancelled
2099,Perfin #2099,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2099.gif,Buff Wove,Value Tablet,Mapper,Prussian Band,Shout,Bare Device,Mute Killer
2100,Perfin #2100,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2100.gif,Sage Wove,Lattice,Captain,Prussian Band,Wink,Cockade,Killer Bars
2101,Perfin #2101,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2101.gif,Lilac Wove,Sunburst,Signal,Prussian Band,Wink,Cockade,Wavy Lines
2102,Perfin #2102,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2102.gif,Grey Wove,Sunburst,Keeper,No Surcharge,Smile,Goggles,Mint Uncancelled
2103,Perfin #2103,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2103.gif,Rose Wove,Sunburst,Mapper,Violet Oval,Stern,Spectacles,Circular Date
2104,Perfin #2104,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2104.gif,Azure Wove,Wave Engine,Clerk,Prussian Band,Shout,Goggles,Killer Bars
2105,Perfin #2105,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2105.gif,Ivory Wove,Sunburst,Keeper,Carmine Bar,Calm,Bare Device,Circular Date
2106,Perfin #2106,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2106.gif,Grey Wove,Lattice,Captain,Carmine Bar,Shout,Spectacles,Mint Uncancelled
2107,Perfin #2107,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2107.gif,Ivory Wove,Wave Engine,Warden,No Surcharge,Stern,Bare Device,Mint Uncancelled
2108,Perfin #2108,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2108.gif,Sage Wove,Geometric Engine,Pilot,No Surcharge,Wink,Medal,Mute Killer
2109,Perfin #2109,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2109.gif,Grey Wove,Geometric Engine,Pilot,Carmine Bar,Glance,Medal,Killer Bars
2110,Perfin #2110,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2110.gif,Sage Wove,Value Tablet,Keeper,No Surcharge,Glance,Medal,Wavy Lines
2111,Perfin #2111,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2111.gif,Ivory Wove,Rose Engine,Botanist,Carmine Bar,Glance,Spectacles,Mint Uncancelled
2112,Perfin #2112,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,2112.gif,Buff Wove,Geometric Engine,Warden,Carmine Bar,Wink,Medal,Circular Date
