tokenID,name,description,file_name,attributes[Paper],attributes[Bloom],attributes[Visage],attributes[Gaze],attributes[Mark],attributes[Adorn]
900,Inkling #900,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,900.gif,Charcoal Wash,Teal Mist,Hare,Ember,Clean face,Flow Hair
901,Inkling #901,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,901.gif,Rose Gold,Silver Veil,Crane,Lidded,Clean face,Soft Crown
902,Inkling #902,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,902.gif,Rose Gold,No bloom,Moon,Bright,Clean face,Wash Hood
903,Inkling #903,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,903.gif,Celadon Garden,Teal Mist,Cat,Ember,Clean face,Bare head
904,Inkling #904,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,904.gif,Charcoal Wash,Teal Mist,Moth,Sleepy,Brush Streak,Ink Ribbon
905,Inkling #905,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,905.gif,Indigo Night,Silver Veil,Otter,Wink,Slow Drip,Ink Ribbon
906,Inkling #906,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,906.gif,Rose Gold,Coral Glow,Crane,Lidded,Brush Streak,Silk Bun
907,Inkling #907,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,907.gif,Peach Dusk,Silver Veil,Cat,Wink,Clean face,Ink Ribbon
908,Inkling #908,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,908.gif,Celadon Garden,Violet Haze,Hare,Sleepy,Clean face,Wash Hood
909,Inkling #909,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,909.gif,Charcoal Wash,Gold Wash,Fox,Ember,Ink Splash,Soft Crown
910,Inkling #910,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,910.gif,Charcoal Wash,Teal Mist,Fox,Sleepy,Ink Splash,Wash Hood
911,Inkling #911,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,911.gif,Cream Rice,Violet Haze,Fox,Wink,Ink Splash,Bare head
912,Inkling #912,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,912.gif,Indigo Night,Teal Mist,Fox,Wink,Red Seal,Bare head
913,Inkling #913,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,913.gif,Indigo Night,No bloom,Moon,Bright,Slow Drip,Soft Crown
914,Inkling #914,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,914.gif,Storm Grey,Teal Mist,Moth,Lidded,Slow Drip,Wash Hood
915,Inkling #915,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,915.gif,Celadon Garden,Violet Haze,Otter,Bright,Slow Drip,Flow Hair
916,Inkling #916,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,916.gif,Cream Rice,Gold Wash,Fox,Bright,Ink Splash,Silk Bun
917,Inkling #917,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,917.gif,Rose Gold,Coral Glow,Hare,Lidded,Clean face,Flow Hair
918,Inkling #918,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,918.gif,Indigo Night,No bloom,Moon,Dew,Ink Splash,Soft Crown
919,Inkling #919,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,919.gif,Celadon Garden,Teal Mist,Otter,Wink,Slow Drip,Wash Hood
920,Inkling #920,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,920.gif,Wine Paper,Coral Glow,Moon,Bright,Slow Drip,Ink Ribbon
921,Inkling #921,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,921.gif,Wine Paper,Teal Mist,Fox,Dew,Clean face,Bare head
922,Inkling #922,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,922.gif,Peach Dusk,Coral Glow,Crane,Dew,Slow Drip,Silk Bun
923,Inkling #923,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,923.gif,Charcoal Wash,Teal Mist,Cat,Ember,Ink Splash,Ink Ribbon
924,Inkling #924,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,924.gif,Storm Grey,Silver Veil,Koi,Lidded,Brush Streak,Flow Hair
925,Inkling #925,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,925.gif,Rose Gold,No bloom,Cat,Dew,Clean face,Ink Ribbon
926,Inkling #926,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,926.gif,Indigo Night,Teal Mist,Crane,Wink,Brush Streak,Bare head
927,Inkling #927,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,927.gif,Celadon Garden,Gold Wash,Crane,Sleepy,Clean face,Flow Hair
928,Inkling #928,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,928.gif,Wine Paper,No bloom,Fox,Sleepy,Slow Drip,Bare head
929,Inkling #929,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,929.gif,Rose Gold,Coral Glow,Koi,Bright,Red Seal,Silk Bun
930,Inkling #930,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,930.gif,Storm Grey,No bloom,Cat,Lidded,Clean face,Silk Bun
931,Inkling #931,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,931.gif,Rose Gold,Coral Glow,Cat,Sleepy,Clean face,Soft Crown
932,Inkling #932,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,932.gif,Rose Gold,Gold Wash,Moon,Wink,Clean face,Bare head
933,Inkling #933,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,933.gif,Peach Dusk,Teal Mist,Fox,Bright,Clean face,Silk Bun
934,Inkling #934,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,934.gif,Rose Gold,No bloom,Otter,Dew,Clean face,Bare head
935,Inkling #935,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,935.gif,Charcoal Wash,No bloom,Otter,Dew,Ink Splash,Bare head
936,Inkling #936,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,936.gif,Storm Grey,Gold Wash,Fox,Dew,Clean face,Bare head
937,Inkling #937,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,937.gif,Cream Rice,Teal Mist,Moth,Ember,Brush Streak,Silk Bun
938,Inkling #938,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,938.gif,Rose Gold,Teal Mist,Otter,Bright,Clean face,Flow Hair
939,Inkling #939,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,939.gif,Wine Paper,Coral Glow,Otter,Bright,Brush Streak,Bare head
940,Inkling #940,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,940.gif,Rose Gold,Coral Glow,Crane,Lidded,Clean face,Ink Ribbon
941,Inkling #941,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,941.gif,Storm Grey,Teal Mist,Koi,Wink,Red Seal,Bare head
942,Inkling #942,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,942.gif,Indigo Night,No bloom,Koi,Wink,Ink Splash,Soft Crown
943,Inkling #943,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,943.gif,Indigo Night,Silver Veil,Cat,Lidded,Slow Drip,Silk Bun
944,Inkling #944,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,944.gif,Celadon Garden,Violet Haze,Koi,Dew,Ink Splash,Bare head
945,Inkling #945,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,945.gif,Peach Dusk,Gold Wash,Moth,Wink,Ink Splash,Bare head
946,Inkling #946,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,946.gif,Celadon Garden,Silver Veil,Koi,Bright,Clean face,Flow Hair
947,Inkling #947,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,947.gif,Wine Paper,Coral Glow,Fox,Wink,Brush Streak,Silk Bun
948,Inkling #948,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,948.gif,Wine Paper,Teal Mist,Cat,Sleepy,Clean face,Silk Bun
949,Inkling #949,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,949.gif,Rose Gold,Coral Glow,Otter,Ember,Clean face,Wash Hood
950,Inkling #950,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,950.gif,Rose Gold,Violet Haze,Crane,Lidded,Brush Streak,Flow Hair
951,Inkling #951,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,951.gif,Storm Grey,Coral Glow,Cat,Dew,Red Seal,Ink Ribbon
952,Inkling #952,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,952.gif,Celadon Garden,No bloom,Crane,Bright,Brush Streak,Bare head
953,Inkling #953,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,953.gif,Storm Grey,No bloom,Hare,Sleepy,Brush Streak,Soft Crown
954,Inkling #954,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,954.gif,Rose Gold,No bloom,Cat,Bright,Clean face,Wash Hood
955,Inkling #955,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,955.gif,Storm Grey,Gold Wash,Cat,Bright,Clean face,Flow Hair
956,Inkling #956,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,956.gif,Indigo Night,No bloom,Crane,Ember,Red Seal,Ink Ribbon
957,Inkling #957,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,957.gif,Storm Grey,Teal Mist,Hare,Lidded,Slow Drip,Bare head
958,Inkling #958,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,958.gif,Peach Dusk,Teal Mist,Otter,Lidded,Red Seal,Silk Bun
959,Inkling #959,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,959.gif,Rose Gold,Silver Veil,Moon,Lidded,Slow Drip,Silk Bun
960,Inkling #960,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,960.gif,Wine Paper,Teal Mist,Otter,Bright,Ink Splash,Soft Crown
961,Inkling #961,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,961.gif,Peach Dusk,Violet Haze,Moth,Lidded,Ink Splash,Silk Bun
962,Inkling #962,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,962.gif,Indigo Night,Violet Haze,Moth,Dew,Slow Drip,Silk Bun
963,Inkling #963,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,963.gif,Indigo Night,Teal Mist,Cat,Bright,Clean face,Bare head
964,Inkling #964,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,964.gif,Celadon Garden,No bloom,Moon,Sleepy,Ink Splash,Silk Bun
965,Inkling #965,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,965.gif,Peach Dusk,Coral Glow,Cat,Lidded,Brush Streak,Bare head
966,Inkling #966,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,966.gif,Charcoal Wash,Teal Mist,Moon,Sleepy,Ink Splash,Silk Bun
967,Inkling #967,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,967.gif,Charcoal Wash,Gold Wash,Crane,Wink,Clean face,Ink Ribbon
968,Inkling #968,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,968.gif,Celadon Garden,Gold Wash,Fox,Wink,Ink Splash,Soft Crown
969,Inkling #969,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,969.gif,Rose Gold,Teal Mist,Koi,Wink,Slow Drip,Flow Hair
970,Inkling #970,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,970.gif,Storm Grey,Gold Wash,Koi,Lidded,Red Seal,Ink Ribbon
971,Inkling #971,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,971.gif,Indigo Night,Teal Mist,Moon,Sleepy,Ink Splash,Bare head
972,Inkling #972,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,972.gif,Celadon Garden,No bloom,Koi,Ember,Red Seal,Ink Ribbon
973,Inkling #973,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,973.gif,Peach Dusk,No bloom,Koi,Ember,Clean face,Wash Hood
974,Inkling #974,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,974.gif,Indigo Night,Violet Haze,Crane,Ember,Clean face,Bare head
975,Inkling #975,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,975.gif,Indigo Night,Violet Haze,Moon,Dew,Clean face,Bare head
976,Inkling #976,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,976.gif,Peach Dusk,Teal Mist,Moon,Dew,Clean face,Bare head
977,Inkling #977,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,977.gif,Celadon Garden,Teal Mist,Fox,Bright,Red Seal,Flow Hair
978,Inkling #978,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,978.gif,Storm Grey,Teal Mist,Hare,Ember,Red Seal,Ink Ribbon
979,Inkling #979,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,979.gif,Peach Dusk,Violet Haze,Fox,Ember,Ink Splash,Ink Ribbon
980,Inkling #980,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,980.gif,Celadon Garden,Teal Mist,Moon,Sleepy,Brush Streak,Soft Crown
981,Inkling #981,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,981.gif,Celadon Garden,Violet Haze,Cat,Wink,Slow Drip,Flow Hair
982,Inkling #982,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,982.gif,Cream Rice,Teal Mist,Otter,Sleepy,Slow Drip,Silk Bun
983,Inkling #983,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,983.gif,Charcoal Wash,Teal Mist,Fox,Wink,Ink Splash,Flow Hair
984,Inkling #984,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,984.gif,Wine Paper,Coral Glow,Fox,Wink,Brush Streak,Bare head
985,Inkling #985,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,985.gif,Storm Grey,Silver Veil,Fox,Bright,Ink Splash,Ink Ribbon
986,Inkling #986,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,986.gif,Storm Grey,Coral Glow,Koi,Bright,Clean face,Bare head
987,Inkling #987,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,987.gif,Charcoal Wash,Teal Mist,Otter,Dew,Clean face,Soft Crown
988,Inkling #988,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,988.gif,Peach Dusk,Coral Glow,Fox,Lidded,Ink Splash,Silk Bun
989,Inkling #989,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,989.gif,Cream Rice,Teal Mist,Crane,Lidded,Brush Streak,Silk Bun
990,Inkling #990,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,990.gif,Rose Gold,Teal Mist,Fox,Lidded,Clean face,Flow Hair
991,Inkling #991,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,991.gif,Indigo Night,Coral Glow,Fox,Bright,Clean face,Bare head
992,Inkling #992,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,992.gif,Peach Dusk,Violet Haze,Cat,Wink,Clean face,Bare head
993,Inkling #993,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,993.gif,Wine Paper,Gold Wash,Cat,Ember,Clean face,Ink Ribbon
994,Inkling #994,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,994.gif,Celadon Garden,Coral Glow,Crane,Ember,Brush Streak,Silk Bun
995,Inkling #995,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,995.gif,Storm Grey,Silver Veil,Koi,Ember,Slow Drip,Ink Ribbon
996,Inkling #996,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,996.gif,Rose Gold,Gold Wash,Cat,Bright,Clean face,Flow Hair
997,Inkling #997,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,997.gif,Storm Grey,Silver Veil,Fox,Wink,Clean face,Soft Crown
998,Inkling #998,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,998.gif,Storm Grey,No bloom,Koi,Ember,Clean face,Ink Ribbon
999,Inkling #999,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,999.gif,Indigo Night,No bloom,Crane,Dew,Ink Splash,Wash Hood
1000,Inkling #1000,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1000.gif,Storm Grey,Violet Haze,Moth,Sleepy,Slow Drip,Wash Hood
1001,Inkling #1001,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1001.gif,Celadon Garden,Coral Glow,Crane,Lidded,Red Seal,Ink Ribbon
1002,Inkling #1002,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1002.gif,Cream Rice,Teal Mist,Fox,Dew,Clean face,Bare head
1003,Inkling #1003,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1003.gif,Celadon Garden,No bloom,Hare,Ember,Clean face,Ink Ribbon
1004,Inkling #1004,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1004.gif,Charcoal Wash,Gold Wash,Cat,Ember,Ink Splash,Flow Hair
1005,Inkling #1005,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1005.gif,Wine Paper,Teal Mist,Cat,Dew,Brush Streak,Ink Ribbon
1006,Inkling #1006,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1006.gif,Celadon Garden,Teal Mist,Koi,Bright,Ink Splash,Bare head
1007,Inkling #1007,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1007.gif,Peach Dusk,Teal Mist,Koi,Wink,Red Seal,Wash Hood
1008,Inkling #1008,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1008.gif,Storm Grey,Coral Glow,Hare,Lidded,Ink Splash,Soft Crown
1009,Inkling #1009,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1009.gif,Cream Rice,Violet Haze,Fox,Lidded,Red Seal,Soft Crown
1010,Inkling #1010,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1010.gif,Storm Grey,No bloom,Koi,Ember,Red Seal,Wash Hood
1011,Inkling #1011,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1011.gif,Peach Dusk,Gold Wash,Koi,Bright,Ink Splash,Flow Hair
1012,Inkling #1012,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1012.gif,Celadon Garden,Violet Haze,Fox,Bright,Slow Drip,Bare head
1013,Inkling #1013,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1013.gif,Charcoal Wash,Teal Mist,Crane,Bright,Ink Splash,Bare head
1014,Inkling #1014,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1014.gif,Peach Dusk,No bloom,Otter,Wink,Ink Splash,Soft Crown
1015,Inkling #1015,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1015.gif,Charcoal Wash,No bloom,Koi,Dew,Slow Drip,Ink Ribbon
1016,Inkling #1016,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1016.gif,Peach Dusk,Silver Veil,Moon,Dew,Ink Splash,Ink Ribbon
1017,Inkling #1017,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1017.gif,Rose Gold,No bloom,Moth,Wink,Red Seal,Soft Crown
1018,Inkling #1018,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1018.gif,Rose Gold,Teal Mist,Cat,Wink,Slow Drip,Silk Bun
1019,Inkling #1019,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1019.gif,Indigo Night,Gold Wash,Cat,Lidded,Clean face,Bare head
1020,Inkling #1020,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,1020.gif,Peach Dusk,Silver Veil,Fox,Wink,Slow Drip,Ink Ribbon
